"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team","player_hist_link","player_fullname"
486,"16045.jpg","Watson",57,"u",16045,"Ben","Watson",23,"Released",43,"2018-02-01T10:24:19Z",0,0,"0.0","2.8",-2,0,2,0,FALSE,0,"0.1","0.0",17089,15070,0,0,0,0,0,0,12,0,"1.5","0.0","0.0",FALSE,455,0,0,0,12,0,0,0,1,0,0,0,61,"74.2","46.1","10.0","13.1",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/486","Ben Watson"
499,"133801.jpg","Sinclair",57,"a",133801,"Jerome","Sinclair",17,"",49,NA,NA,NA,"0.0","0.8",-1,0,1,0,FALSE,0,"0.2","0.2",14226,11648,0,0,0,0,0,0,4,0,"1.0","-0.8","-0.7",FALSE,29,0,0,0,1,0,0,0,0,0,0,0,12,"4.4","11.0","4.0","1.9",0,4,18,"https://fantasy.premierleague.com/drf/element-summary/499","Jerome Sinclair"
501,"212319.jpg","Richarlison",57,"a",212319,"Richarlison","de Andrade",11,"",58,"2017-12-12T23:31:15Z",100,100,"0.2","21.6",-2,0,2,0,FALSE,2,"6.5","1.4",1826805,2078002,0,0,0,0,0,0,125,2,"3.3","0.4","0.3",FALSE,2817,5,8,8,54,0,0,0,4,0,0,4,304,"497.0","384.7","1217.0","209.3",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/501","Richarlison de Andrade"
527,"100412.jpg","Carrillo",57,"d",100412,"André","Carrillo",28,"Thigh injury - 75% chance of playing",54,"2018-05-04T16:31:18Z",75,75,"0.0","11.9",-1,0,1,0,FALSE,0,"0.0","0.2",11980,13259,0,0,0,0,0,0,64,0,"2.3","-0.6","-0.5",FALSE,1529,1,3,4,31,0,0,0,2,0,0,4,275,"271.2","331.2","300.0","90.3",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/527","André Carrillo"
536,"48332.jpg","Karnezis",57,"a",48332,"Orestis","Karnezis",30,"",45,NA,NA,NA,"0.5","10.4",0,0,0,0,FALSE,0,"0.2","2.2",8330,17022,0,0,0,0,0,0,47,0,"3.1","1.2","1.8",FALSE,1291,0,0,4,24,0,0,0,0,0,34,5,240,"247.6","0.0","0.0","24.8",0,1,18,"https://fantasy.premierleague.com/drf/element-summary/536","Orestis Karnezis"
537,"66247.jpg","Zeegelaar",57,"a",66247,"Marvin","Zeegelaar",22,"",40,"2017-12-09T16:01:16Z",100,100,"0.0","7.0",-5,0,5,0,FALSE,1,"0.3","0.0",103105,115997,0,0,0,0,0,0,28,0,"2.3","-1.0","-1.0",FALSE,993,0,2,2,18,0,0,0,4,1,0,5,186,"185.2","142.1","24.0","35.2",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/537","Marvin Zeegelaar"
581,"204760.jpg","Folivi",57,"u",204760,"Michael","Folivi",39,"Season-long loan to Boreham Wood",45,"2018-01-12T19:17:51Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",16375,22615,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,4,18,"https://fantasy.premierleague.com/drf/element-summary/581","Michael Folivi"
582,"154506.jpg","Bachmann",57,"a",154506,"Daniel","Bachmann",35,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",4254,8688,0,0,0,0,0,0,0,0,"0.0","-1.0","-1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,18,"https://fantasy.premierleague.com/drf/element-summary/582","Daniel Bachmann"
609,"94924.jpg","Deulofeu",57,"a",94924,"Gerard","Deulofeu",7,"",55,"2018-04-30T19:01:21Z",100,100,"0.1","4.5",-5,0,5,0,FALSE,1,"0.4","0.8",248951,268483,0,0,0,0,0,0,25,2,"3.6","-0.2","-0.5",FALSE,433,1,1,2,3,0,0,0,0,0,0,3,87,"92.4","141.3","124.0","35.8",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/609","Gerard Deulofeu"
613,"179725.jpg","Stewart",57,"a",179725,"Carl","Stewart",40,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",326,459,0,0,0,0,0,0,0,0,"0.0","-1.0","-1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/613","Carl Stewart"
615,"219002.jpg","Lukebakio",57,"a",219002,"Dodi","Lukebakio",20,"",48,NA,NA,NA,"0.0","0.2",-2,0,2,0,FALSE,0,"0.0","0.0",162,207,0,0,0,0,0,0,1,0,"1.0","-1.0","-1.0",FALSE,15,0,0,0,1,0,0,0,0,0,0,0,5,"6.6","24.7","5.0","3.6",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/615","Dodi Lukebakio"
618,"144660.jpg","Ndong",57,"a",144660,"Didier","Ndong",12,"",45,"2018-02-02T10:01:19Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",556,909,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,18,"https://fantasy.premierleague.com/drf/element-summary/618","Didier Ndong"
625,"209420.jpg","Mukena",57,"a",209420,"Joy","Mukena",48,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1484,3004,0,0,0,0,0,0,0,0,"0.0","-1.0","-1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,18,"https://fantasy.premierleague.com/drf/element-summary/625","Joy Mukena"
8,"42427.jpg","Gibbs",35,"a",42427,"Kieran","Gibbs",3,"",50,"2018-02-12T20:01:19Z",100,100,"0.8","17.2",0,0,0,0,FALSE,0,"0.4","4.0",48209,54299,0,0,0,0,0,0,86,0,"2.6","3.5","4.5",FALSE,2826,0,2,8,44,0,0,0,3,0,0,2,483,"484.6","359.6","131.0","97.7",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/8","Kieran Gibbs"
151,"1632.jpg","Barry",35,"i",1632,"Gareth","Barry",18,"Knee injury - Unknown return date",44,"2018-03-03T09:31:17Z",0,0,"0.0","12.7",-1,0,1,0,FALSE,0,"0.8","0.0",137398,70718,0,0,0,0,0,0,56,0,"2.2","0.0","0.0",FALSE,1921,1,2,4,35,0,0,0,4,0,0,0,287,"347.8","274.9","195.0","82.0",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/151","Gareth Barry"
236,"40755.jpg","Sturridge",35,"a",40755,"Daniel","Sturridge",15,"",79,"2018-04-15T14:01:19Z",100,100,"0.1","4.1",-1,0,1,0,FALSE,0,"0.6","0.6",94692,78626,0,0,0,0,0,0,32,1,"2.1","0.1","0.0",FALSE,541,2,1,3,8,0,0,0,0,0,0,0,131,"136.2","205.3","304.0","64.5",0,4,19,"https://fantasy.premierleague.com/drf/element-summary/236","Daniel Sturridge"
420,"12086.jpg","Myhill",35,"a",12086,"Boaz","Myhill",13,"",40,"2017-10-21T15:31:14Z",100,100,"0.0","0.3",0,0,0,0,FALSE,0,"3.1","0.0",137408,112872,0,0,0,0,0,0,1,0,"1.0","-0.5","-0.5",FALSE,90,0,0,0,1,0,0,0,1,0,2,0,7,"12.2","0.0","0.0","1.2",0,1,19,"https://fantasy.premierleague.com/drf/element-summary/420","Boaz Myhill"
421,"9089.jpg","Foster",35,"a",9089,"Ben","Foster",1,"",43,"2018-01-26T15:01:18Z",100,100,"1.3","28.6",-2,0,2,0,FALSE,1,"9.4","5.6",796577,536737,0,0,0,0,0,0,123,2,"3.3","5.1","6.0",FALSE,3330,0,0,10,55,0,0,0,2,0,99,11,635,"716.8","20.0","0.0","73.8",0,1,19,"https://fantasy.premierleague.com/drf/element-summary/421","Ben Foster"
422,"67527.jpg","Nyom",35,"a",67527,"Allan-Roméo","Nyom",2,"",47,NA,NA,NA,"0.7","14.9",-3,0,3,0,FALSE,0,"1.1","3.4",185591,176812,0,0,0,0,0,0,70,1,"2.4","2.9","3.5",FALSE,2306,0,1,7,40,0,0,0,7,0,0,6,407,"454.6","266.7","23.0","74.3",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/422","Allan-Roméo Nyom"
423,"37642.jpg","Evans",35,"a",37642,"Jonny","Evans",6,"",49,"2018-04-07T17:31:19Z",100,100,"0.1","15.9",-1,0,1,0,FALSE,1,"1.0","0.4",132817,134223,0,0,0,0,0,0,78,0,"2.8","-0.1","0.0",FALSE,2269,2,2,6,38,1,0,0,7,0,0,5,455,"536.2","104.2","211.0","85.1",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/423","Jonny Evans"
424,"60232.jpg","Dawson",35,"a",60232,"Craig","Dawson",25,"",48,"2018-01-20T14:01:19Z",100,100,"1.0","18.1",-2,0,2,0,FALSE,1,"1.5","4.6",335441,129651,0,0,0,0,0,0,87,0,"3.1","4.1","5.3",FALSE,2510,2,1,8,39,0,0,0,6,0,0,4,453,"629.6","181.3","298.0","111.2",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/424","Craig Dawson"
425,"19272.jpg","McAuley",35,"a",19272,"Gareth","McAuley",23,"",45,"2018-01-31T20:01:18Z",100,100,"0.0","1.8",-5,0,5,0,FALSE,0,"0.5","0.0",87054,7170,0,0,0,0,0,0,8,0,"0.9","-0.5","-0.5",FALSE,454,0,0,0,15,0,0,0,0,0,0,0,73,"85.4","4.9","2.0","9.3",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/425","Gareth McAuley"
426,"49944.jpg","Livermore",35,"a",49944,"Jake","Livermore",8,"",48,"2018-01-27T22:01:17Z",100,100,"1.3","18.5",-2,0,2,0,FALSE,1,"0.4","6.2",19050,30890,0,0,0,0,0,0,89,2,"2.6","5.7","6.8",FALSE,2671,2,2,8,41,0,0,0,5,0,0,6,375,"454.6","313.1","207.0","97.8",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/426","Jake Livermore"
427,"54908.jpg","Chadli",35,"a",54908,"Nacer","Chadli",22,"",56,"2017-12-23T14:01:17Z",100,100,"0.1","2.7",-4,0,4,0,FALSE,1,"0.2","0.4",39701,9831,0,0,0,0,0,0,15,1,"3.0","-0.1","-0.2",FALSE,213,1,0,1,4,0,0,0,1,0,0,3,38,"44.4","26.4","35.0","10.6",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/427","Nacer Chadli"
428,"18008.jpg","Morrison",35,"i",18008,"James","Morrison",7,"Achilles injury - Unknown return date",53,"2017-10-12T08:31:15Z",0,0,"0.0","2.5",-2,0,2,0,FALSE,0,"0.0","0.0",3244,2732,0,0,0,0,0,0,13,0,"3.3","0.0","0.0",FALSE,205,1,0,2,1,0,0,0,0,0,0,0,35,"56.0","40.4","47.0","14.5",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/428","James Morrison"
429,"55829.jpg","Yacob",35,"a",55829,"Claudio","Yacob",5,"",43,"2017-08-27T12:31:14Z",100,100,"0.0","5.3",-2,0,2,0,FALSE,0,"0.2","0.2",32422,23661,0,0,0,0,0,0,23,0,"1.4","-0.3","-0.2",FALSE,898,0,0,3,17,0,0,0,5,0,0,0,124,"142.8","29.1","59.0","23.2",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/429","Claudio Yacob"
430,"63370.jpg","McClean",35,"a",63370,"James","McClean",14,"",47,"2018-01-26T15:01:18Z",100,100,"0.5","9.6",-3,0,3,0,FALSE,0,"0.1","2.2",10241,6723,0,0,0,0,0,0,45,2,"1.5","1.7","1.8",FALSE,1391,1,0,6,20,1,0,0,7,0,0,1,153,"237.4","299.0","279.0","80.2",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/430","James McClean"
431,"173809.jpg","Leko",35,"a",173809,"Jonathan","Leko",45,"",45,"2017-08-30T09:33:00Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",4660,1118,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/431","Jonathan Leko"
432,"50229.jpg","Phillips",35,"a",50229,"Matt","Phillips",10,"",54,"2018-01-02T20:01:19Z",100,100,"0.7","15.0",-6,0,6,0,FALSE,0,"0.5","3.8",183288,77006,0,0,0,0,0,0,81,0,"2.7","3.3","4.3",FALSE,2087,2,3,10,32,0,0,0,3,0,0,3,276,"370.2","531.8","345.0","124.7",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/432","Matt Phillips"
433,"195864.jpg","Field",35,"a",195864,"Sam","Field",28,"",44,"2018-04-15T14:01:19Z",100,100,"0.0","5.2",-1,0,1,0,FALSE,0,"0.1","0.0",22173,21800,0,0,0,0,0,0,23,0,"2.4","-0.5","-0.5",FALSE,534,1,0,4,7,0,0,0,3,0,0,2,70,"102.4","64.8","95.0","26.3",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/433","Sam Field"
434,"19151.jpg","Brunt",35,"a",19151,"Chris","Brunt",11,"",50,"2018-03-10T14:01:18Z",100,100,"0.7","16.2",-5,0,5,0,FALSE,0,"0.5","3.4",140787,128820,0,0,0,0,0,0,81,1,"3.1","2.9","3.5",FALSE,1917,0,8,9,23,0,0,0,5,0,0,6,380,"421.8","651.1","155.0","122.9",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/434","Chris Brunt"
435,"57134.jpg","Rondón",35,"a",57134,"Salomón","Rondón",9,"",60,"2018-01-02T20:01:19Z",100,100,"0.6","17.2",-5,0,5,0,FALSE,1,"1.1","3.4",174262,132766,0,0,0,0,0,0,103,2,"2.9","2.9","3.3",FALSE,2765,7,3,6,48,0,0,0,4,0,0,5,271,"431.2","387.2","891.0","169.6",0,4,19,"https://fantasy.premierleague.com/drf/element-summary/435","Salomón Rondón"
436,"49440.jpg","Robson-Kanu",35,"a",49440,"Hal","Robson-Kanu",4,"",49,"2018-04-11T18:31:18Z",100,100,"0.1","6.5",-1,0,1,0,FALSE,0,"0.4","0.6",75263,51285,0,0,0,0,0,0,32,1,"1.5","0.1","0.0",FALSE,816,2,0,4,14,0,0,0,2,1,0,1,83,"121.2","115.9","264.0","49.5",0,4,19,"https://fantasy.premierleague.com/drf/element-summary/436","Hal Robson-Kanu"
437,"44683.jpg","Rodriguez",35,"a",44683,"Jay","Rodriguez",19,"",54,"2018-01-26T15:01:18Z",100,100,"0.6","20.2",-6,0,6,0,FALSE,0,"2.5","3.4",330210,331312,0,0,0,0,0,0,109,2,"2.9","2.9","3.3",FALSE,2807,7,1,10,41,0,0,0,2,0,0,11,335,"460.4","329.8","931.0","171.1",0,4,19,"https://fantasy.premierleague.com/drf/element-summary/437","Jay Rodriguez"
468,"77777.jpg","Hegazi",35,"a",77777,"Ahmed El-Sayed","Hegazi",26,"",46,"2018-01-26T15:01:18Z",100,100,"1.0","24.8",1,0,-1,0,FALSE,1,"17.8","4.6",1583760,1995878,0,0,0,0,0,0,114,1,"3.0","4.1","5.0",FALSE,3386,2,0,10,55,0,0,0,4,0,0,11,646,"962.8","99.5","196.0","126.1",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/468","Ahmed El-Sayed Hegazi"
507,"232427.jpg","Harper",35,"a",232427,"Rekeem","Harper",34,"",45,"2017-08-31T22:22:40Z",0,0,"0.0","0.2",0,0,0,0,FALSE,0,"0.0","0.0",2260,1488,0,0,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,20,0,0,0,0,0,0,0,0,0,0,0,6,"6.6","20.4","0.0","2.7",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/507","Rekeem Harper"
508,"215457.jpg","Wilson",35,"u",215457,"Kane","Wilson",49,"Joined Exeter in season-long loan deal",40,"2017-09-04T11:31:15Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",20223,15376,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/508","Kane Wilson"
524,"197937.jpg","Burke",35,"a",197937,"Oliver","Burke",17,"",49,"2017-10-16T23:31:15Z",100,100,"0.0","4.7",-6,0,6,0,FALSE,0,"0.0","0.2",4195,4439,0,0,0,0,0,0,23,0,"1.5","-0.3","-0.2",FALSE,356,0,2,0,11,0,0,0,0,0,0,0,75,"77.4","73.9","75.0","22.5",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/524","Oliver Burke"
533,"73494.jpg","Krychowiak",35,"a",73494,"Grzegorz","Krychowiak",20,"",47,"2018-02-12T20:01:19Z",100,100,"0.3","12.3",-3,0,3,0,FALSE,0,"0.1","1.2",28583,32170,0,0,0,0,0,0,58,3,"2.1","0.7","0.3",FALSE,1634,0,3,4,30,0,0,0,2,0,0,4,249,"271.8","220.9","91.0","58.4",0,3,19,"https://fantasy.premierleague.com/drf/element-summary/533","Grzegorz Krychowiak"
557,"112520.jpg","Palmer",35,"a",112520,"Alex","Palmer",40,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",6410,13561,0,0,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,19,"https://fantasy.premierleague.com/drf/element-summary/557","Alex Palmer"
572,"209419.jpg","Melbourne",35,"u",209419,"Max","Melbourne",53,"Season-long loan to Ross County",40,"2018-02-01T10:37:21Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1982,2723,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/572","Max Melbourne"
577,"220693.jpg","Tulloch",35,"a",220693,"Rayhaan","Tulloch",55,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.7","0.0",46786,84074,0,0,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,4,19,"https://fantasy.premierleague.com/drf/element-summary/577","Rayhaan Tulloch"
578,"232423.jpg","Ferguson",35,"a",232423,"Nathan","Ferguson",64,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",3392,6762,0,0,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/578","Nathan Ferguson"
610,"185431.jpg","Gabr",35,"a",185431,"Ali","Gabr",16,"",42,NA,NA,NA,"0.0","0.0",-3,0,3,0,FALSE,0,"0.1","0.0",4768,6845,0,0,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/610","Ali Gabr"
624,"247286.jpg","Jameson",35,"a",247286,"Kyle","Jameson",56,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",1682,4097,0,0,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,2,19,"https://fantasy.premierleague.com/drf/element-summary/624","Kyle Jameson"
340,"41464.jpg","Arnautovic",21,"a",41464,"Marko","Arnautovic",7,"",71,"2018-05-05T17:01:17Z",100,100,"0.7","20.3",1,0,-1,0,FALSE,4,"7.6","5.0",1122460,1535109,0,0,0,0,0,0,144,12,"4.6","5.0","3.6",FALSE,2309,11,7,7,50,0,0,0,5,1,0,12,440,"713.8","543.0","1155.0","241.1",0,3,20,"https://fantasy.premierleague.com/drf/element-summary/340","Marko Arnautovic"
438,"60706.jpg","Adrián",21,"a",60706,"Adrián","San Miguel del Castillo",13,"",40,"2017-10-20T19:01:16Z",100,100,"1.0","18.0",-5,0,5,0,FALSE,1,"2.4","4.0",179290,301496,0,0,0,0,0,0,72,4,"3.8","4.0","4.0",FALSE,1710,0,0,6,29,0,0,0,2,0,69,5,374,"470.4","0.0","0.0","47.0",0,1,20,"https://fantasy.premierleague.com/drf/element-summary/438","Adrián San Miguel del Castillo"
439,"32259.jpg","Randolph",21,"u",32259,"Darren","Randolph",1,"Transferred to Middlesbrough",45,"2017-07-23T10:05:11Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1000,157,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,1,20,"https://fantasy.premierleague.com/drf/element-summary/439","Darren Randolph"
440,"38580.jpg","Fonte",21,"u",38580,"Jose","Fonte",4,"Transferred to Dalian Yifang",47,"2018-02-25T11:19:16Z",0,0,"0.0","7.2",-3,0,3,0,FALSE,0,"0.8","0.0",154035,77184,0,0,0,0,0,0,34,0,"4.3","0.0","0.0",FALSE,688,0,2,3,11,0,0,0,0,0,0,3,156,"186.8","57.8","89.0","33.4",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/440","Jose Fonte"
441,"8380.jpg","Collins",21,"a",8380,"James","Collins",19,"",43,"2018-05-13T14:01:21Z",50,100,"0.0","8.4",-2,0,2,0,FALSE,0,"0.2","0.2",36343,31678,0,0,0,0,0,0,36,1,"2.8","0.1","0.0",FALSE,1049,1,0,3,19,0,0,0,3,0,0,3,200,"346.0","25.5","76.0","44.6",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/441","James Collins"
442,"48717.jpg","Reid",21,"i",48717,"Winston","Reid",2,"Knee injury - Unknown return date",48,"2018-03-03T16:01:17Z",0,0,"0.0","8.8",-2,0,2,0,FALSE,0,"0.6","0.0",77853,22103,0,0,0,0,0,0,42,0,"2.5","0.0","0.0",FALSE,1452,0,0,5,27,0,0,0,5,0,0,3,264,"322.4","48.8","64.0","43.6",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/442","Winston Reid"
443,"55459.jpg","Cresswell",21,"a",55459,"Aaron","Cresswell",3,"",49,"2018-04-16T19:01:19Z",100,100,"0.8","24.1",-1,0,1,0,FALSE,0,"3.2","3.8",320817,502197,0,0,0,0,0,0,118,2,"3.3","3.8","4.2",FALSE,3069,1,7,10,60,0,0,0,7,0,0,10,613,"690.2","562.7","193.0","145.0",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/443","Aaron Cresswell"
444,"40669.jpg","Ogbonna",21,"a",40669,"Angelo","Ogbonna",21,"",42,"2018-04-22T12:31:18Z",100,100,"0.6","18.3",-3,0,3,0,FALSE,2,"3.4","2.7",372340,514788,0,0,0,0,0,0,77,2,"2.4","2.7","2.8",FALSE,2880,1,0,7,60,0,0,0,3,0,0,4,520,"687.8","81.4","145.0","91.4",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/444","Angelo Ogbonna"
445,"113564.jpg","Byram",21,"i",113564,"Sam","Byram",22,"Ankle injury - Unknown return date",42,"2018-03-07T13:31:17Z",0,0,"0.0","1.2",-3,0,3,0,FALSE,0,"0.1","0.0",10823,3403,0,0,0,0,0,0,5,0,"1.0","0.0","0.0",FALSE,246,0,0,0,7,0,0,0,1,0,0,0,41,"71.0","37.6","36.0","14.5",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/445","Sam Byram"
446,"105717.jpg","Masuaku",21,"a",105717,"Arthur","Masuaku",26,"",42,"2018-01-27T16:31:18Z",100,100,"0.7","16.2",-3,0,3,0,FALSE,1,"1.2","2.8",170843,224319,0,0,0,0,0,0,68,1,"2.5","2.8","3.2",FALSE,1867,0,3,6,29,0,0,0,5,0,0,2,352,"385.0","295.1","128.0","80.7",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/446","Arthur Masuaku"
447,"20658.jpg","Zabaleta",21,"a",20658,"Pablo","Zabaleta",5,"",49,"2017-12-17T21:31:15Z",100,100,"0.6","18.4",-1,0,1,0,FALSE,0,"1.9","2.7",226445,144511,0,0,0,0,0,0,90,5,"2.4","2.7","2.2",FALSE,3289,0,1,10,62,1,0,0,9,0,0,6,563,"635.0","293.7","77.0","100.7",0,2,20,"https://fantasy.premierleague.com/drf/element-summary/447","Pablo Zabaleta"
448,"18987.jpg","Snodgrass",21,"u",18987,"Robert","Snodgrass",11,"Season-long loan to Aston Villa",58,"2017-08-25T16:01:14Z",0,0,"0.0","0.0",-2,0,2,0,FALSE,0,"0.6","0.0",233851,1851,0,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,3,20,"https://fantasy.premierleague.com/drf/element-summary/448","Robert Snodgrass"
450,"18073.jpg","Noble",21,"a",18073,"Mark","Noble",16,"",53,"2018-01-26T15:31:18Z",100,100,"0.6","15.8",-2,0,2,0,FALSE,1,"0.3","3.3",27905,25269,0,0,0,0,0,0,84,2,"2.9","3.3","3.6",FALSE,2400,4,0,7,45,0,0,0,6,0,0,7,461,"527.6","337.8","141.0","100.8",0,3,20,"https://fantasy.premierleague.com/drf/element-summary/450","Mark Noble"
451,"55037.jpg","Kouyaté",21,"a",55037,"Cheikhou","Kouyaté",8,"",50,"2018-03-31T13:01:18Z",100,100,"0.4","17.2",0,0,0,0,FALSE,0,"0.3","2.2",67320,79332,0,0,0,0,0,0,86,2,"2.6","2.2","2.2",FALSE,2798,2,3,7,56,0,0,0,5,0,0,2,367,"480.0","262.4","320.0","106.1",0,3,20,"https://fantasy.premierleague.com/drf/element-summary/451","Cheikhou Kouyaté"
452,"59779.jpg","Obiang",21,"a",59779,"Pedro","Obiang",14,"",42,"2018-05-05T13:01:18Z",100,100,"0.0","12.9",-3,0,3,0,FALSE,1,"0.7","0.2",242835,229370,0,0,0,0,0,0,54,1,"2.6","0.2","0.0",FALSE,1562,2,0,5,29,0,0,0,3,0,0,6,270,"377.8","132.1","88.0","60.1",0,3,20,"https://fantasy.premierleague.com/drf/element-summary/452","Pedro Obiang"
453,"86934.jpg","Lanzini",21,"a",86934,"Manuel","Lanzini",10,"",66,"2018-04-16T19:01:19Z",100,100,"0.7","16.1",-4,0,4,0,FALSE,3,"0.8","4.7",245822,245376,0,0,0,0,0,0,106,15,"3.9","4.7","2.6",FALSE,2039,5,7,6,44,0,0,1,4,0,0,11,470,"559.4","624.9","502.0","168.8",0,3,20,"https://fantasy.premierleague.com/drf/element-summary/453","Manuel Lanzini"
454,"57531.jpg","Antonio",21,"i",57531,"Michail","Antonio",30,"Hamstring injury - Unknown return date",74,"2018-03-31T15:01:18Z",0,0,"0.0","8.4",-1,0,1,0,FALSE,0,"0.2","0.0",90416,85938,0,0,0,0,0,0,62,0,"3.0","0.0","0.0",FALSE,1350,3,2,7,23,0,0,0,1,0,0,1,188,"296.6","256.3","393.0","94.6",0,3,20,"https://fantasy.premierleague.com/drf/element-summary/454","Michail Antonio"
